Timestamp,Event,Event Description,Event Severity,network_table:///FMSInfo/EventName,network_table:///FMSInfo/FMSControlData,network_table:///FMSInfo/GameSpecificMessage,network_table:///FMSInfo/IsRedAlliance,network_table:///FMSInfo/MatchNumber,network_table:///FMSInfo/MatchType,network_table:///FMSInfo/ReplayNumber,network_table:///FMSInfo/StationNumber,network_table:///LiveWindow/Ungrouped/Compressor[0]/Enabled,network_table:///LiveWindow/Ungrouped/Compressor[0]/Pressure switch,"network_table:///LiveWindow/Ungrouped/DoubleSolenoid[0,2]/Value",network_table:///LiveWindow/Ungrouped/Encoder[0]/Distance,network_table:///LiveWindow/Ungrouped/Encoder[0]/Distance per Tick,network_table:///LiveWindow/Ungrouped/Encoder[0]/Speed,network_table:///LiveWindow/Ungrouped/Encoder[1]/Distance,network_table:///LiveWindow/Ungrouped/Encoder[1]/Distance per Tick,network_table:///LiveWindow/Ungrouped/Encoder[1]/Speed,network_table:///SmartDashboard/Accelerometer,network_table:///SmartDashboard/Direction,network_table:///SmartDashboard/Drive Mode,network_table:///SmartDashboard/Left EO Encoder Speed RPS,network_table:///SmartDashboard/Left Master Current,network_table:///SmartDashboard/Left NEO Drive speed FPS,network_table:///SmartDashboard/Left NEO Encoder Inches,network_table:///SmartDashboard/Left NEO Encoder Position Ticks,network_table:///SmartDashboard/Left NEO Encoder Speed Inches,network_table:///SmartDashboard/Left Rio Drive speed FPS,network_table:///SmartDashboard/Left Rio Encoder Inches,network_table:///SmartDashboard/Left Rio Encoder Position Ticks,network_table:///SmartDashboard/Left Rio Encoder Speed Inches,network_table:///SmartDashboard/Left Slave 1 Current,network_table:///SmartDashboard/Left Slave 2 Current,network_table:///SmartDashboard/Left Voltage,network_table:///SmartDashboard/Mode,network_table:///SmartDashboard/Neutral Mode,network_table:///SmartDashboard/Right Master Current,network_table:///SmartDashboard/Right NEO Drive speed FPS,network_table:///SmartDashboard/Right NEO Encoder Inches,network_table:///SmartDashboard/Right NEO Encoder Position Ticks,network_table:///SmartDashboard/Right NEO Encoder Speed Inches,network_table:///SmartDashboard/Right NEO Encoder Speed RPS,network_table:///SmartDashboard/Right Rio Drive speed FPS,network_table:///SmartDashboard/Right Rio Encoder Inches,network_table:///SmartDashboard/Right Rio Encoder Position Ticks,network_table:///SmartDashboard/Right Rio Encoder Speed Inches,network_table:///SmartDashboard/Right Rio Encoder Speed RPS,network_table:///SmartDashboard/Right Slave 1 Current,network_table:///SmartDashboard/Right Slave 2 Current,network_table:///SmartDashboard/Right Voltage,network_table:///SmartDashboard/high Gear,network_table:///SmartDashboard/jetson/Angle To Target,network_table:///SmartDashboard/jetson/Distance,network_table:///SmartDashboard/jetson/Left hasLeft,network_table:///SmartDashboard/jetson/Left hasRight,network_table:///SmartDashboard/jetson/Left targetX,network_table:///SmartDashboard/jetson/Left targetY,network_table:///SmartDashboard/jetson/Left targetsFound,network_table:///SmartDashboard/jetson/Offset,network_table:///SmartDashboard/jetson/Right hasLeft,network_table:///SmartDashboard/jetson/Right hasRight,network_table:///SmartDashboard/jetson/Right targetX,network_table:///SmartDashboard/jetson/Right targetY,network_table:///SmartDashboard/jetson/Right targetsFound,network_table:///SmartDashboard/jetson/increment
6147,,,,,,,,,,,,,,,,,,,,,,,,-0.0,0.5,-0.028397614985307056,,,-0.34077137982368466,,,,,0.46875,0.34375,-0.14214496482741784,,,0.71875,-0.028397614985307056,-0.17038571428571428,2.0,0.34077143669605253,4.000000095367431,,,,,,0.71875,0.65625,0.14177015938291576,,,,,,,,,,,,,,,15956.0
6246,,,,,,,,,,,,,,,,,,,,,,,,-0.0,0.53125,-0.05679524418870608,-0.4259642857142857,-5.0,-0.681542930264473,,,,,0.5,0.46875,-0.1476676229132969,,,0.4375,-0.05679524418870608,,,,,,,,,,0.5,0.46875,0.14718123416852322,,,,,,,,,,,,,,,15958.0
6347,,,,,,,,,,,,,,,,,,,,,,,,-0.0,0.84375,-0.11359047889868418,-0.5963499999999999,-7.0,-1.3630857467842101,,,,,0.71875,1.0,-0.15309657963805048,,,0.53125,-0.11359047889868418,-0.25557857142857143,3.0,1.0223142532157898,11.999999618530273,,,,,,0.53125,0.5625,0.15289487136448257,,,,,,,,,,,,,,,15960.0
6447,,,,,,,,,,,,,,,,,,-1.25,,-22.641987906159528,,,,-0.0,1.0,-0.08519285443464915,,,-1.0223142532157898,,,,,1.03125,1.03125,-0.15888746681112095,,,0.6875,-0.08519285443464915,-0.4259642857142857,5.0,1.0223143669605255,12.000000953674316,,-0.005474452554744526,-1.0,-0.12395248853736969,-22.641987906159528,0.53125,0.5625,0.15846879100924713,,,,,,,,,,,,,,,15962.0
6547,,,,,,,,,,,,,,,,,,-3.5,,-22.330026628556755,0.0,,,-0.0,0.96875,-0.028397614985307056,,,-0.34077137982368466,,,,,1.0,1.0625,-0.16456987022003847,,,1.03125,-0.028397614985307056,-0.5111571428571429,6.0,1.0223143669605255,12.000000953674316,,-0.016423357664233577,-3.0,-0.12224467132421582,-22.330026628556755,1.09375,1.0625,0.1642444189275796,,,,,,,,,,,,,,,15965.0
6647,,,,,,,,,,,,,,,,,,-5.0,,-15.662197719584011,,,,-0.0,0.9375,0.0,,,0.0,,,,,1.03125,1.03125,-0.17035694257942444,,,1.125,0.0,,,0.3407714935684204,4.000000762939453,,-0.02737226277372263,-5.0,-0.08574195831889057,-15.662197719584011,1.125,1.125,0.17002004684591204,,,,,,,,,,,,,,,15967.0
6747,,,,,,,,,,,,,,,,,,-5.5,,-7.142311266210369,,,,,0.8125,,,,,,,,,0.96875,1.0,-0.17650570696127202,,,,,,,0.0,0.0,,,,-0.053165922962832825,-9.711641927877462,0.96875,1.125,0.17615665150914028,,,,,,,,,,,,,,,15969.0
6847,,,,,,,,,,,,,,,,,,-6.25,,-6.347429069067011,,,,,0.65625,,,,,,,,,0.90625,0.90625,-0.1826544713431196,,,1.0625,,,,,,,-0.032846715328467155,-6.0,-0.029228881314841353,-5.339142320177687,0.8125,0.96875,0.18217285111545153,,,,,,,,,,,,,,,15971.0
6947,,,,,,,,,,,,,,,,,,-7.0,,-8.893766625784988,,,,,0.53125,,,,,,,,,0.71875,0.8125,-0.188927694021424,,,0.9375,,,,,,,-0.03832116788321168,-7.0,-0.048688503425830226,-8.893766625784988,0.59375,0.84375,0.18842986083559682,,,,,,,,,,,,,,,15974.0
7047,,,,,,,,,,,,,,,,,,-8.25,,-14.076735098368225,,,,,0.34375,,,,,,,,,0.53125,0.65625,-0.19520902317880795,,,0.75,,,,,,,-0.043795620437956206,-8.0,-0.07706241842172386,-14.076735098368225,0.375,0.65625,0.19443795396282845,,,,,,,,,,,,,,,15976.0
7148,,,,,,,,,,,,,,,,,,-10.5,,-23.77680240050597,,,,-0.0,0.15625,-0.028397619724671044,-0.6815428571428571,-8.0,-0.34077143669605253,,,,,0.34375,0.46875,-0.20252488212225714,,,0.53125,-0.028397619724671044,,,,,,-0.05474452554744526,-10.0,-0.13016497664510568,-23.77680240050597,0.1875,0.40625,0.20106404690694907,,,,,,,,,,,,,,,15978.0
7247,,,,,,,,,,,,,,,,,,-13.5,,-34.50054424608548,,,,-0.0,0.0625,,,,,,,,,0.15625,0.28125,-0.20893257698294015,,,0.3125,,,,,,,-0.07116788321167883,-13.0,-0.18887159258805922,-34.50054424608548,0.0625,0.21875,0.2076987231818598,,,,,,,,,,,,,,,15980.0
7347,,,,,,,,,,,,,,,,,,-17.0,,-37.309674025378044,,,,-0.0,0.0,,,,,,,,,0.0625,0.125,-0.21490752891628773,,,0.15625,,-0.5963499999999999,7.0,0.34077143669605253,4.000000095367431,,-0.08759124087591241,-16.0,-0.2050779207231649,-37.460900185431456,0.0,0.09375,0.21420059625537888,,,,,,,,,,,,,,,15983.0
7447,,,,,,,,,,,,,,,,,,-20.75,,-39.90359291950647,,,,-0.0,,0.0,,,0.0,,,,,0.0,0.0,-0.2219391842402417,,,0.0625,0.0,,,,,,-0.10948905109489052,-20.0,-0.2076184654700526,-37.92497302586294,,0.0,0.22150143436994538,,,,,,,,,,,,,,,15985.0
7548,,,,,,,,,,,,,,,,,,-24.5,,-34.89500094216503,,,,-0.0,,-0.028397619724671044,-0.7667357142857143,-9.0,-0.34077143669605253,,,,,,,-0.22921784875026704,,,0.0,-0.028397619724671044,,,0.0,0.0,,-0.13138686131386862,-24.0,-0.19103102705564795,-34.89500094216503,,,0.2289174321726127,,,,,,,,,,,,,,,15987.0
7649,,,,,,,,,,,,,,,-0.25,,,-27.5,,-22.329577870495147,,,,-0.0,,,,,,,,,,,,-0.23582129123813592,,,,,,,,,,-0.1478102189781022,-27.0,-0.13917120799328164,-25.421940660106113,,,0.23520233771782584,,,,,,,,,,,,,,,15989.0
7751,,,,,,,,,,,,,,,,,,-28.25,,-10.052297075535474,,,,-0.0,,,,,,,,,,,,-0.24340752510147404,,,,,,,,,,-0.15328467153284672,-28.0,-0.0550308234062161,-10.052297075535474,,,0.24260999061555832,,,,,,,,,,,,,,,15992.0
7853,,,,,,,,,,,,,,,,,,-28.75,,-6.5184161552425985,,,,,,0.0,,,0.0,,,,,,,-0.25032044434949796,,,,0.0,,,,,,,,-0.035684759973955836,-6.5184161552425985,,,0.2490081484420301,,,,,,,,,,,,,,,15994.0
7952,,,,,,,,,,,,,,,,,,-30.25,,-15.295793886118226,,,,,,,,,,,,,,,,-0.25742839594714195,,,,,-0.6815428571428571,8.0,0.34077143669605253,4.000000095367431,,-0.1642335766423358,-30.0,-0.08373609791670562,-15.295793886118226,,,0.2567531739249855,,,,,,,,,,,,,,,15996.0
8048,,,,,,,,,,,,,,,,,,-33.25,,-32.42789252747859,,,,,,,,,,,,,,,,-0.2647163590655232,,,,,,,,,,-0.17518248175182483,-32.0,-0.1443656192122921,-26.37078644277869,,,0.2643687341685232,,,,,,,,,,,,,,,15998.0
8149,,,,,,,,,,,,,,,-0.5,,,-37.0,,-52.14416819622893,,,,,,,,,,,,,,,,-0.27197881061738943,,,,,,,0.0,0.0,,-0.20255474452554745,-37.0,-0.2854607747968737,-52.14416819622893,,,0.2718002296517838,,,,,,,,,,,,,,,16001.0
8249,,,,,,,,,,,,,,,,,,-53.75,,-101.97162129779282,1.0,,,-0.0,0.15625,-0.028397619724671044,-0.8519285714285714,-10.0,-0.34077143669605253,,,,,0.0625,0.03125,-0.2794207968382824,,,,-0.028397619724671044,-0.7667357142857143,9.0,0.34077143669605253,4.000000095367431,,-0.2791970802919708,-51.0,-0.46090173642578325,-84.1913838537764,0.25,0.15625,0.27905362102114933,,,,,,,,,,,,,,,16003.0
8349,,,,,,,,,,,,,,,,,,-62.5,,-127.43236527213182,0.0,,,-0.0,0.40625,-0.05679523944934209,-0.9371214285714285,-11.0,-0.6815428733921051,,,,,0.21875,0.15625,-0.28628698461867125,,,0.03125,-0.05679523944934209,-0.8519285714285714,10.0,0.6815428165197372,7.999999523162842,,-0.3394160583941606,-62.0,-0.6278725956089857,-114.69139413124138,0.15625,0.34375,0.28628698461867125,,,,,,,,,,,,,,,16005.0
8449,,,,,,,,,,,,,,,,,,-78.0,,-152.9297517185481,0.0,,,-0.0,0.53125,-0.056795234709978104,-1.0223142857142857,-12.0,-0.6815428165197372,,,,,0.375,0.3125,-0.29330671864986113,,,0.15625,-0.056795234709978104,,,,,,-0.4051094890510949,-74.0,-0.8813627560424909,-160.99559677042834,0.375,0.53125,0.2935003204443495,,,,,,,,,,,,,,,16007.0
8549,,,,,,,,,,,,,,,,,,-93.0,,-173.15567561015732,0.0,,,-0.0,0.75,,,,,,,,,0.53125,0.40625,-0.3008557580797754,,,0.3125,,-0.9371214285714285,11.0,0.6815428165197372,7.999999523162842,,-0.4872262773722628,-89.0,-0.8515644772262707,-155.55244450666544,0.5625,0.5,0.3008557580797754,,,,,,,,,,,,,,,16010.0
8649,,,,,,,,,,,,,,,8.5,,232.75300251373244,-111.0,,-191.19910518818773,,,,-216.11808692269457,0.90625,-0.08519286391337712,-1.1926999999999999,-14.0,-1.0223143669605255,-0.09859401775670373,-0.021897810218978103,-4.0,-1.1831282130804448,0.75,0.625,-0.30879200109866634,,,0.53125,-0.08519286391337712,-1.0223142857142857,12.0,0.6815428733921051,8.000000190734863,-0.09859401775670373,-0.5857664233576643,-107.0,-0.89716444001418,-163.88203770925688,0.90625,0.6875,0.30817972350230416,,,,,,,,,,,,,,,16012.0
8750,,,,,,,,,,,,,,,27.25,,177.9612756264237,-132.25,,-224.25798638754026,0.0,,,-189.0859584767235,1.03125,-0.08519287339210511,-1.2778928571428572,-15.0,-1.0223144807052613,-0.08626184237076802,-0.1259124087591241,-23.0,-1.0351421084492163,1.0,0.96875,-0.31630956831568346,,,0.84375,-0.08519287339210511,-1.1075071428571428,13.0,0.681542930264473,8.000000858306885,-0.08626184237076802,-0.6952554744525548,-127.0,-1.1704801168981904,-213.80770135340276,1.0625,0.96875,0.31630956831568346,,,,,,,,,,,,,,,16014.0
8850,,,,,,,,,,,,,,,49.25,,245.29042386185242,-155.5,,-255.48983789169787,1.0,,,-232.7069637558904,1.125,,-1.3630857142857142,-16.0,,-0.106161936020023,-0.24087591240875914,-44.0,-1.273943232240276,1.0625,0.96875,-0.3243807603686636,,,0.9375,,-1.2778928571428572,15.0,1.0223142532157898,11.999999618530273,-0.106161936020023,-0.8156934306569343,-149.0,-1.3604335320745335,-248.50585852561477,1.125,1.125,0.32373629528183845,,,,,,,,,,,,,,,16016.0
8949,,,,,,,,,,,,,,,73.5,,272.881078426022,-181.5,,-262.7879170115758,0.0,,,-266.9193503183013,1.09375,-0.11359049785614013,-1.4482785714285713,-17.0,-1.3630859742736816,-0.12176977660506448,-0.3722627737226277,-68.0,-1.4612373192607737,1.03125,1.09375,-0.3314209990234077,,,1.0625,-0.11359049785614013,-1.3630857142857142,16.0,1.0223142532157898,11.999999618530273,-0.12176977660506448,-0.958029197080292,-175.0,-1.3980776246251059,-255.38217943151932,1.09375,1.125,0.3309808648945586,,,,,,,,,,,,,,,16019.0
9050,,,,,,,,,,,,,,,104.75,,297.83621986269753,-205.0,,-287.31504094239335,,,,-292.7571871889455,1.09375,-0.14198812232017516,-1.7038571428571427,-20.0,-1.703857467842102,-0.13355711094386202,-0.541970802919708,-99.0,-1.6026853313263443,1.03125,1.0,-0.33801871929074984,,,1.0625,-0.14198812232017516,-1.5334714285714286,18.0,1.363085860528946,16.00000171661377,-0.13355711094386202,-1.1167883211678833,-204.0,-1.5615416038406429,-285.24159963489075,1.0625,1.15625,0.3381007377849666,,,,,,,,,,,,,,,16021.0
9150,,,,,,,,,,,,,,,137.5,,381.3300793166565,-240.75,,-450.72453969756384,0.0,,,-349.05841492573785,0.90625,-0.11359049785614013,-1.78905,-21.0,-1.3630859742736816,-0.1592419776121067,-0.7062043795620438,-129.0,-1.9109037313452804,0.84375,0.875,-0.3485285309915464,,,0.96875,-0.11359049785614013,-1.7038571428571427,20.0,1.3630859742736816,16.000003051757812,-0.1592419776121067,-1.3083941605839418,-239.0,-2.397080547659395,-437.86671337244945,0.84375,1.0,0.34667834635456407,,,,,,,,,,,,,,,16023.0
9251,,,,,,,,,,,,,,,178.25,,442.71294492650964,-294.25,,-504.43906376109766,1.0,,,-448.17927170868353,0.71875,-0.17038574678421023,-1.9594357142857142,-23.0,-2.0446289614105226,-0.20446134658242862,-0.9197080291970803,-168.0,-2.4535361589891433,0.75,0.75,-0.3560823389385662,,,0.875,-0.17038574678421023,-1.9594357142857142,23.0,2.0446289614105226,24.00000457763672,-0.20446134658242862,-1.5437956204379564,-282.0,-2.396818175935083,-437.81878680414184,0.8125,0.71875,0.35418828394421215,,,,,,,,,,,,,,,16025.0
9350,,,,,,,,,,,,,,,231.25,,595.0432893993038,-349.5,,-574.6796161140165,0.0,,,-567.1828030174125,0.5625,-0.19878337124824522,-2.300207142857143,-27.0,-2.3854004549789427,-0.2587512787488196,-1.1934306569343067,-218.0,-3.1050153449858353,0.53125,0.53125,-0.3659009540849025,,,0.6875,-0.19878337124824522,-2.1298214285714283,25.0,2.3854002274894714,28.000002670288087,-0.2587512787488196,-1.8339416058394162,-335.0,-3.145965896471296,-574.6631037554234,0.40625,0.65625,0.3639611213263344,,,,,,,,,,,,,,,16028.0
9450,,,,,,,,,,,,,,,290.5,,302.0828613288625,-419.0,,-919.3711501333088,1.0,,,-648.2351797232036,0.375,-0.25557862017631533,-2.5557857142857143,-30.0,-3.0669434421157837,-0.29572772797591407,-1.5328467153284673,-280.0,-3.548732735710969,0.40625,0.4375,-0.37415025025177767,,,0.5625,-0.25557862017631533,-2.5557857142857143,30.0,2.726172176036835,32.000008773803714,-0.29572772797591407,-2.184306569343066,-399.0,-4.195143534039255,-766.3128855511706,0.34375,0.5,0.3719142925809503,,,,,,,,,,,,,,,16030.0
9551,,,,,,,,,,,,,,,306.25,,221.33932425104308,-497.0,,-766.2248103593595,-1.0,,,-221.33932425104308,0.15625,-0.2839762446403503,-3.066942857142857,-36.0,-3.407714935684204,-0.10097596909262914,-1.6751824817518248,-306.0,-1.2117116291115497,0.21875,0.25,-0.3825137524033326,,,0.3125,-0.2839762446403503,-2.98175,35.0,3.407714935684204,40.00000762939453,-0.10097596909262914,-2.622262773722628,-479.0,-4.4157713690215985,-806.6142367412785,0.21875,0.1875,0.3809887806329539,,,,,,,,,,,,,,,16032.0
9651,,,,,,,,,,,,,,,309.0,,1111.3580795732385,-578.75,,-765.9900421294523,2.0,,,-0.0,0.0625,-0.34077145565350847,-3.4077142857142855,-40.0,-4.089257467842102,-0.0,-1.6697080291970803,-305.0,-0.0,0.15625,0.125,-0.3909642799920652,,,0.21875,-0.34077145565350847,-3.2373285714285713,38.0,4.089257467842102,48.000003814697266,-0.0,-3.06021897810219,-559.0,-4.214196955270794,-769.7933104961318,0.125,0.0625,0.38966366695150606,,,,,,,,,,,,,,,16034.0
9750,,,,,,,,,,,,,,,383.0,,825.1165477123643,-661.5,,-919.2866335723479,0.0,,,-756.372437788367,0.0,-0.34077149356842046,-3.8336785714285715,-45.0,-4.089257922821045,-0.3450604186990726,-2.0036496350364965,-366.0,-4.140725024388871,0.0,0.0,-0.40072138126773893,,,0.0625,-0.34077149356842046,-3.748485714285714,44.0,4.430029416389465,52.00000991821289,-0.3450604186990726,-3.509124087591241,-641.0,-5.032359750649929,-919.2443811187204,0.0,0.0625,0.39859271523178813,,,,,,,,,,,,,,,16037.0
9851,,,,,,,,,,,,,,,475.25,,1134.8161597821154,-756.25,,-835.526590633747,0.0,,,-1171.2344811431249,,-0.36916911803245545,-4.259642857142857,-50.0,-4.430029416389465,-0.5343222997915716,-2.4635036496350367,-450.0,-6.411867597498859,,0.0,-0.40969811471907713,,,0.03125,-0.36916911803245545,-4.344835714285714,51.0,4.430028961410522,52.000004577636716,-0.5343222997915716,-4.023722627737227,-735.0,-5.134064104608953,-937.8223764419021,0.0,0.0,0.4075217635120701,,,,,,,,,,,,,,,16039.0
9952,,,,,,,,,,,,,,,587.25,,967.7731539727088,-844.25,,-835.5614973262032,0.0,,,-1031.4595152140278,,-0.4259642911307016,-4.855992857142857,-57.0,-5.1115714935684196,-0.47055634818158204,-3.0875912408759127,-564.0,-5.646676178178985,,,-0.4190339175084689,,,0.03125,-0.4259642911307016,-4.685607142857143,55.0,4.770801364936828,56.00001602172851,-0.47055634818158204,-4.5109489051094895,-824.0,-4.574241773683594,-835.5614973262032,,,0.41652973075045013,,,,,,,,,,,,,,,16041.0
10051,,,,,,,,,,,,,,,683.0,,974.42143727162,-943.0,,-1021.3982942648486,0.0,,,-907.7293151182317,,-0.4259642911307016,-5.281957142857142,-62.0,-5.1115714935684196,-0.41411008901379187,-3.6295620437956204,-663.0,-4.9693210681655025,,,-0.42751639416180914,,,0.0,-0.4259642911307016,-5.281957142857142,62.0,4.770800454978943,56.00000534057617,-0.41411008901379187,-5.031021897810219,-919.0,-6.2903051301212525,-1149.029070435482,0.03125,,0.4260941839350566,,,,,,,,,,,,,,,16043.0
10152,,,,,,,,,,,,,,,783.5,,995.5201592832256,-1044.25,,-1021.4504596527067,-2.0,,,-1008.52201099289,0.03125,-0.42596421530087786,-5.8783071428571425,-69.0,-5.1115705836105345,-0.46009215829967615,-4.177007299270073,-763.0,-5.5211058995961135,0.0625,0.03125,-0.43741488196966455,,,0.03125,-0.42596421530087786,-5.8783071428571425,69.0,5.111571038589478,59.999995422363284,-0.46009215829967615,-5.589416058394161,-1021.0,-6.735715231921902,-1230.3906490310674,0.15625,0.0625,0.4356710352641377,,,,,,,,,,,,,,,16046.0
10251,,,,,,,,,,,,,,,897.75,,1134.6230215011065,-1148.75,,-1132.3104795334882,-1.0,,,-1308.5579691180321,0.15625,-0.4543619155947367,-6.304271428571428,-74.0,-5.4523429871368405,-0.5969698764224599,-4.79014598540146,-875.0,-7.163638517069519,0.21875,0.1875,-0.44644764549699395,,,0.15625,-0.4543619155947367,-6.219078571428571,73.0,5.452343442115784,64.00000686645508,-0.5969698764224599,-6.153284671532847,-1124.0,-6.1956230814220525,-1131.7338162064282,0.3125,0.25,0.44407292397839293,,,,,,,,,,,,,,,16048.0
10351,,,,,,,,,,,,,,,1005.5,,1278.5271367384773,-1264.0,,-1120.8877430925293,0.0,,,-1134.365606034825,0.25,-0.4827595400587718,-7.071007142857143,-83.0,-5.7931144807052615,-0.5175025574976392,-5.37043795620438,-981.0,-6.210030689971671,0.28125,0.25,-0.45521980956450087,,,0.21875,-0.4827595400587718,-6.9858142857142855,82.0,5.7931144807052615,68.00000228881837,-0.5175025574976392,-6.7773722627737225,-1238.0,-6.115681790475928,-1117.1312070602694,0.28125,0.3125,0.45340014343699453,,,,,,,,,,,,,,,16050.0
10452,,,,,,,,,,,,,,,1131.0,,1213.665877783846,-1380.5,,-1282.2978777970122,0.0,,,-1429.081814933905,0.4375,-0.5111571645228068,-7.582164285714286,-89.0,-6.1338859742736815,-0.6519533827253217,-6.054744525547446,-1106.0,-7.82344059270386,0.4375,0.375,-0.4651922093874935,,,0.375,-0.5111571645228068,-7.667357142857143,90.0,6.1338859742736815,72.00000305175782,-0.6519533827253217,-7.401459854014599,-1352.0,-6.28885991354914,-1148.7650775416428,0.5,0.4375,0.4633339182714316,,,,,,,,,,,,,,,16052.0
10552,,,,,,,,,,,,,,,1266.0,,1309.1575571119986,-1512.75,,-1333.2444503699755,0.0,,,-1378.3597518952447,0.40625,-0.567952337621053,-8.3489,-98.0,-6.815428051452636,-0.6288137554266627,-6.7773722627737225,-1238.0,-7.545765065119953,0.5,0.40625,-0.4764850115970336,,,0.4375,-0.567952337621053,-8.093321428571429,95.0,6.1338859742736815,72.00000305175782,-0.6288137554266627,-8.091240875912408,-1478.0,-7.546805286386168,-1378.54976564654,0.5625,0.46875,0.4742702738273263,,,,,,,,,,,,,,,16055.0
10652,,,,,,,,,,,,,,,1392.5,,1297.0168612191958,-1641.75,,-1312.6804935678656,-2.0,,,-1296.9327540367033,0.625,-0.5963499241701762,-8.94525,-105.0,-7.156199090042114,-0.591666402389007,-7.483576642335767,-1367.0,-7.099996828668084,0.65625,0.59375,-0.4835972548600726,,,0.5625,-0.5963499241701762,-8.94525,105.0,6.815428051452636,79.99999389648437,-0.591666402389007,-8.819343065693431,-1611.0,-5.7863360688558565,-1056.970721911003,0.65625,0.65625,0.4823059404278695,,,,,,,,,,,,,,,16057.0
10752,,,,,,,,,,,,,,,1538.25,,1419.0435646374344,-1777.5,,-1348.0722566729578,0.0,,,-1485.222040695084,0.625,-0.5963499241701762,-9.79717857142857,-115.0,-7.156199090042114,-0.6775647995871733,-8.255474452554745,-1508.0,-8.13077759504608,0.59375,0.53125,-0.4942567979979858,,,0.5625,-0.5963499241701762,-9.711985714285714,114.0,6.815428506431579,79.99999923706055,-0.6775647995871733,-9.552919708029197,-1745.0,-7.657647999362884,-1398.7970345502868,0.625,0.59375,0.4929387798699912,,,,,,,,,,,,,,,16059.0
10853,,,,,,,,,,,,,,,1673.5,,1294.1633234114145,-1919.25,,-1473.513593162897,0.0,,,-1294.1633234114145,0.6875,-0.5963499241701762,-10.563914285714285,-124.0,-7.156199090042114,-0.590402976008857,-9.010948905109489,-1646.0,-7.084835712106284,0.65625,0.625,-0.5029259620960113,,,0.625,-0.5963499241701762,-10.223142857142857,120.0,7.1562,84.0,-0.590402976008857,-10.33029197080292,-1887.0,-7.863333172571855,-1436.3688595231256,0.59375,0.59375,0.5035983230079043,,,,,,,,,,,,,,,16061.0
10952,,,,,,,,,,,,,,,1698.75,,177.9723608923534,-2070.25,,-1528.4677111196027,-2.0,,,-177.9723608923534,0.59375,-0.6247475107192993,-11.160264285714286,-131.0,-7.496970128631592,-0.08119177048008823,-9.30109489051095,-1699.0,-0.9743012457610588,0.59375,0.5,-0.5156714930417798,,,0.59375,-0.6247475107192993,-11.075071428571428,130.0,7.496970128631592,87.99998474121094,-0.08119177048008823,-11.129562043795621,-2033.0,-8.342022940563089,-1523.809523809524,0.5625,0.59375,0.513269829401532,,,,,,,,,,,,,,,16064.0
11053,,,,,,,,,,,,,,,1702.25,,9.90348067731885,-2227.5,,-1568.9966266572528,0.0,,,-283.18584070796464,0.5625,-0.6531450972684224,-12.182578571428571,-143.0,-7.837741167221069,-0.12919062076093277,-9.317518248175183,-1702.0,-1.5502874491311933,0.53125,0.4375,-0.5246637241737114,,,0.53125,-0.6531450972684224,-12.097385714285714,142.0,7.837741167221069,91.99998016357422,-0.12919062076093277,-11.983576642335766,-2189.0,-8.384825478242496,-1531.6281206922959,0.46875,0.59375,0.5232636875515,,,,,,,,,,,,,,,16066.0
11153,,,,,,,,,,,,,,,1706.5,,-174.48809554968113,-2393.25,,-1758.087201125176,1.0,,,174.48809554968113,0.46875,-0.7099403461964925,-12.864121428571428,-151.0,-8.51928415435791,0.07960223337120491,-9.33941605839416,-1706.0,0.9552268004544588,0.4375,0.375,-0.5350283345286416,,,0.46875,-0.7099403461964925,-12.608542857142856,148.0,8.178512205810547,95.9999755859375,0.07960223337120491,-12.875912408759124,-2352.0,-9.600933978857464,-1753.77060680463,0.34375,0.46875,0.5343144875179296,,,,,,,,,,,,,,,16068.0
11253,,,,,,,,,,,,,,,1723.25,,290.41485762411605,-2563.0,,-1568.9966266572528,0.0,,,-290.41485762411605,0.4375,-0.7383380844052633,-13.971628571428571,-164.0,-8.860057012863159,-0.13248852993800916,-9.432481751824819,-1723.0,-1.5898623592561099,0.34375,0.25,-0.5453929448835719,,,0.34375,-0.7383380844052633,-13.630857142857142,160.0,8.51928415435791,99.99998168945312,-0.13248852993800916,-13.817518248175183,-2524.0,-10.877116142945614,-1986.8865487780652,0.28125,0.34375,0.5435737556077761,,,,,,,,,,,,,,,16070.0
11353,,,,,,,,,,,,,,,1849.75,,1297.1009793112394,-2734.25,,-1790.510295434199,3.0,,,-1513.317191283293,0.28125,,-14.653171428571428,-172.0,,-0.6903819303299694,-9.968978102189782,-1821.0,-8.284583163959633,0.21875,0.1875,-0.5542600024414808,,,0.25,,-14.738364285714285,173.0,8.860056102905274,103.99998779296875,-0.6903819303299694,-14.75912408759124,-2696.0,-9.095285852707304,-1661.405549094534,0.25,0.25,0.5535180211798456,,,,,,,,,,,,,,,16073.0
11453,,,,,,,,,,,,,,,1854.25,,-345.6261016831991,-2909.75,,-1580.9026954390959,0.0,,,-416.276407534603,0.21875,-0.7951333333333332,-15.845871428571428,-186.0,-9.541599999999999,-0.18990712022564005,-10.155109489051096,-1855.0,-2.2788854427076806,0.1875,0.15625,-0.5668574709311197,,,0.1875,-0.7951333333333332,-15.249521428571429,179.0,8.860056102905274,103.99998779296875,-0.18990712022564005,-15.717153284671534,-2871.0,-9.925578016035766,-1813.0722509291998,0.125,0.1875,0.5642121360667745,,,,,,,,,,,,,,,16075.0
